날짜,area,rentcnt,인구,아파트가격,평균풍속,최대풍속,순간최고풍속,기온평균,강수일강수,습도평균,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2016-08-05,성동구,539.0,248667.0,95.2,1.8,4.5,6.1,31.9,0.0,60.3,41.0,27.0,0.029,0.036000000000000004,0.5,0.006
2016-08-05,영등포구,1072.0,312874.0,93.8,1.8,4.5,6.1,31.9,0.0,60.3,51.0,30.0,0.049,0.034,0.5,0.003
2016-08-05,양천구,89.0,410486.0,94.4,1.8,4.5,6.1,31.9,0.0,60.3,42.0,25.0,0.05,0.032,0.5,0.003
2016-08-05,광진구,354.0,306904.0,94.6,1.8,4.5,6.1,31.9,0.0,60.3,36.0,21.0,0.033,0.033,0.7,0.003
2016-08-05,중구,436.0,103583.0,96.1,1.8,4.5,6.1,31.9,0.0,60.3,42.0,27.0,0.026,0.018000000000000002,0.7,0.004
2016-08-05,용산구,168.0,190485.0,95.0,1.8,4.5,6.1,31.9,0.0,60.3,38.0,26.0,0.040999999999999995,0.027000000000000003,0.4,0.004
2016-08-05,서대문구,527.0,260152.0,95.7,1.8,4.5,6.1,31.9,0.0,60.3,43.0,22.0,0.04,0.022,0.4,0.002
2016-08-06,서대문구,411.0,260152.0,95.7,1.7,4.3,6.1,31.4,0.0,66.5,61.0,32.0,0.049,0.022,0.4,0.003
2016-08-06,종로구,776.0,127377.0,95.5,1.7,4.3,6.1,31.4,0.0,66.5,55.0,41.0,0.041,0.027000000000000003,0.4,0.004
2016-08-06,광진구,352.0,306904.0,94.6,1.7,4.3,6.1,31.4,0.0,66.5,59.0,28.0,0.05,0.034,0.9,0.004
2016-08-06,중구,312.0,103583.0,96.1,1.7,4.3,6.1,31.4,0.0,66.5,63.0,37.0,0.025,,0.8,0.004
2016-08-06,마포구,1169.0,319728.0,95.0,1.7,4.3,6.1,31.4,0.0,66.5,58.0,42.0,0.062,0.025,0.8,0.004
2016-08-06,영등포구,885.0,312874.0,93.8,1.7,4.3,6.1,31.4,0.0,66.5,72.0,44.0,0.057,0.029,0.5,0.003
2016-08-06,용산구,207.0,190485.0,95.0,1.7,4.3,6.1,31.4,0.0,66.5,55.0,42.0,0.052000000000000005,0.028999999999999998,0.5,0.004
2016-08-06,성동구,399.0,248667.0,95.2,1.7,4.3,6.1,31.4,0.0,66.5,60.0,38.0,0.041,0.033,0.5,0.006
2016-08-06,양천구,79.0,410486.0,94.4,1.7,4.3,6.1,31.4,0.0,66.5,60.0,37.0,0.055999999999999994,0.031,0.5,0.004
2016-08-06,동대문구,304.0,296128.0,96.1,1.7,4.3,6.1,31.4,0.0,66.5,59.0,41.0,0.042,0.026000000000000002,0.6,0.005
2016-08-07,광진구,410.0,306904.0,94.6,1.9,5.6,7.1,31.7,0.0,60.2,36.0,23.0,0.038,0.027000000000000003,0.7,0.004
2016-08-07,영등포구,901.0,312874.0,93.8,1.9,5.6,7.1,31.7,0.0,60.2,41.0,26.0,0.054000000000000006,0.021,0.3,0.004
2016-08-07,동대문구,306.0,296128.0,96.1,1.9,5.6,7.1,31.7,0.0,60.2,36.0,26.0,0.036000000000000004,0.017,0.5,0.005
2016-08-07,종로구,725.0,127377.0,95.5,1.9,5.6,7.1,31.7,0.0,60.2,33.0,25.0,0.035,0.018000000000000002,0.3,0.005
2016-08-07,서대문구,403.0,260152.0,95.7,1.9,5.6,7.1,31.7,0.0,60.2,35.0,16.0,0.04,0.018000000000000002,0.3,0.003
2016-08-07,성동구,442.0,248667.0,95.2,1.9,5.6,7.1,31.7,0.0,60.2,39.0,27.0,0.03,0.027000000000000003,0.4,0.006
2016-08-07,마포구,1146.0,319728.0,95.0,1.9,5.6,7.1,31.7,0.0,60.2,35.0,26.0,0.042,0.019,0.5,0.005
2016-08-07,중구,279.0,103583.0,96.1,1.9,5.6,7.1,31.7,0.0,60.2,36.0,20.0,0.023,,0.5,0.004
2016-08-07,용산구,225.0,190485.0,95.0,1.9,5.6,7.1,31.7,0.0,60.2,35.0,26.0,0.037000000000000005,0.022000000000000002,0.4,0.004
2016-08-07,양천구,103.0,410486.0,94.4,1.9,5.6,7.1,31.7,0.0,60.2,30.0,20.0,0.043,0.02,0.4,0.004
2016-08-08,용산구,212.0,190485.0,95.0,1.8,4.8,6.5,31.1,0.0,66.1,38.0,27.0,0.028999999999999998,0.022000000000000002,0.4,0.004
2016-08-08,양천구,101.0,410486.0,94.4,1.8,4.8,6.5,31.1,0.0,66.1,38.0,22.0,0.037000000000000005,0.022000000000000002,0.4,0.003
2016-08-08,종로구,1084.0,127377.0,95.5,1.8,4.8,6.5,31.1,0.0,66.1,37.0,26.0,0.027000000000000003,0.018000000000000002,0.3,0.004
2016-08-08,마포구,1584.0,319728.0,95.0,1.8,4.8,6.5,31.1,0.0,66.1,40.0,29.0,0.04,0.017,0.6,0.004
2016-08-08,광진구,393.0,306904.0,94.6,1.8,4.8,6.5,31.1,0.0,66.1,45.0,22.0,0.026,0.033,0.7,0.004
2016-08-08,중구,452.0,103583.0,96.1,1.8,4.8,6.5,31.1,0.0,66.1,43.0,19.0,0.023,,0.4,0.004
2016-08-08,서대문구,542.0,260152.0,95.7,1.8,4.8,6.5,31.1,0.0,66.1,42.0,23.0,0.036000000000000004,0.015,0.4,0.002
2016-08-08,성동구,562.0,248667.0,95.2,1.8,4.8,6.5,31.1,0.0,66.1,42.0,25.0,0.024,0.027000000000000003,0.4,0.006999999999999999
2016-08-08,동대문구,331.0,296128.0,96.1,1.8,4.8,6.5,31.1,0.0,66.1,38.0,26.0,0.026000000000000002,0.018000000000000002,0.5,0.005
2016-08-08,영등포구,1189.0,312874.0,93.8,1.8,4.8,6.5,31.1,0.0,66.1,48.0,28.0,0.042,0.025,0.4,0.003
2016-08-09,영등포구,1047.0,312874.0,93.8,1.9,5.7,7.9,30.1,0.0,68.5,37.0,26.0,0.05,0.026,0.5,0.003
2016-08-09,용산구,137.0,190485.0,95.0,1.9,5.7,7.9,30.1,0.0,68.5,36.0,26.0,0.037000000000000005,0.021,0.4,0.004
2016-08-09,광진구,358.0,306904.0,94.6,1.9,5.7,7.9,30.1,0.0,68.5,32.0,21.0,0.034,0.03,0.7,0.003
2016-08-09,서대문구,421.0,260152.0,95.7,1.9,5.7,7.9,30.1,0.0,68.5,31.0,20.0,0.041,0.019,0.4,0.002
2016-08-09,성동구,440.0,248667.0,95.2,1.9,5.7,7.9,30.1,0.0,68.5,34.0,21.0,0.025,0.033,0.4,0.005
2016-08-09,동대문구,339.0,296128.0,96.1,1.9,5.7,7.9,30.1,0.0,68.5,32.0,22.0,0.03,0.024,0.5,0.005
2016-08-09,종로구,1017.0,127377.0,95.5,1.9,5.7,7.9,30.1,0.0,68.5,30.0,20.0,0.031,0.025,0.3,0.004
2016-08-09,중구,444.0,103583.0,96.1,1.9,5.7,7.9,30.1,0.0,68.5,37.0,24.0,0.031,0.049,0.5,0.004
2016-08-09,양천구,92.0,410486.0,94.4,1.9,5.7,7.9,30.1,0.0,68.5,38.0,23.0,0.044000000000000004,0.032,0.4,0.003
2016-08-09,마포구,1287.0,319728.0,95.0,1.9,5.7,7.9,30.1,0.0,68.5,37.0,28.0,0.046,0.024,0.6,0.003
2016-08-10,종로구,1106.0,127377.0,95.5,1.8,5.8,8.0,30.6,0.0,68.6,75.0,59.0,0.031,0.027000000000000003,0.4,0.005
2016-08-10,마포구,1664.0,319728.0,95.0,1.8,5.8,8.0,30.6,0.0,68.6,83.0,63.0,0.048,0.025,0.7,0.005
2016-08-10,동대문구,392.0,296128.0,96.1,1.8,5.8,8.0,30.6,0.0,68.6,78.0,36.0,0.032,0.024,0.6,0.005
2016-08-10,양천구,121.0,410486.0,94.4,1.8,5.8,8.0,30.6,0.0,68.6,85.0,52.0,0.046,0.026000000000000002,0.5,0.005
2016-08-10,중구,479.0,103583.0,96.1,1.8,5.8,8.0,30.6,0.0,68.6,71.0,43.0,0.035,0.012,0.5,0.004
2016-08-10,성동구,562.0,248667.0,95.2,1.8,5.8,8.0,30.6,0.0,68.6,55.0,35.0,0.027000000000000003,0.037000000000000005,0.5,0.006
2016-08-10,광진구,459.0,306904.0,94.6,1.8,5.8,8.0,30.6,0.0,68.6,99.0,62.0,0.036000000000000004,0.039,0.8,0.004
2016-08-10,영등포구,1328.0,312874.0,93.8,1.8,5.8,8.0,30.6,0.0,68.6,67.0,36.0,0.053,0.025,0.6,0.003
2016-08-10,용산구,189.0,190485.0,95.0,1.8,5.8,8.0,30.6,0.0,68.6,79.0,50.0,0.035,0.03,0.5,0.005
2016-08-10,서대문구,566.0,260152.0,95.7,1.8,5.8,8.0,30.6,0.0,68.6,54.0,39.0,0.039,0.02,0.4,0.002
2016-08-11,동대문구,365.0,296128.0,96.1,1.6,4.3,6.0,31.4,0.0,64.3,30.0,20.0,0.024,0.016,0.4,0.005
2016-08-11,광진구,426.0,306904.0,94.6,1.6,4.3,6.0,31.4,0.0,64.3,33.0,18.0,0.026,0.033,0.7,0.005
2016-08-11,종로구,1124.0,127377.0,95.5,1.6,4.3,6.0,31.4,0.0,64.3,27.0,17.0,0.023,0.017,0.2,0.004
2016-08-11,서대문구,517.0,260152.0,95.7,1.6,4.3,6.0,31.4,0.0,64.3,35.0,17.0,0.029,0.017,0.4,0.002
2016-08-11,중구,460.0,103583.0,96.1,1.6,4.3,6.0,31.4,0.0,64.3,34.0,17.0,0.026,,0.4,0.004
2016-08-11,용산구,194.0,190485.0,95.0,1.6,4.3,6.0,31.4,0.0,64.3,30.0,22.0,0.025,0.022000000000000002,0.4,0.004
2016-08-11,성동구,548.0,248667.0,95.2,1.6,4.3,6.0,31.4,0.0,64.3,36.0,20.0,0.021,0.028,0.4,0.006
2016-08-11,영등포구,1216.0,312874.0,93.8,1.6,4.3,6.0,31.4,0.0,64.3,39.0,22.0,0.037000000000000005,0.022,0.5,0.003
2016-08-11,마포구,1551.0,319728.0,95.0,1.6,4.3,6.0,31.4,0.0,64.3,34.0,24.0,0.034,0.019,0.6,0.004
2016-08-11,양천구,106.0,410486.0,94.4,1.6,4.3,6.0,31.4,0.0,64.3,30.0,18.0,0.031,0.022000000000000002,0.4,0.004
2016-08-12,성동구,556.0,248667.0,95.2,1.8,5.3,7.1,31.3,0.0,68.6,47.0,30.0,0.021,0.029,0.4,0.006
2016-08-12,영등포구,1242.0,312874.0,93.8,1.8,5.3,7.1,31.3,0.0,68.6,49.0,30.0,0.037000000000000005,0.022,0.4,0.003
2016-08-12,광진구,383.0,306904.0,94.6,1.8,5.3,7.1,31.3,0.0,68.6,44.0,26.0,0.021,0.033,0.7,0.004
2016-08-12,마포구,1626.0,319728.0,95.0,1.8,5.3,7.1,31.3,0.0,68.6,47.0,34.0,0.033,0.019,0.6,0.004
2016-08-12,동대문구,371.0,296128.0,96.1,1.8,5.3,7.1,31.3,0.0,68.6,42.0,29.0,0.023,0.019,0.4,0.005
2016-08-12,양천구,109.0,410486.0,94.4,1.8,5.3,7.1,31.3,0.0,68.6,42.0,26.0,0.025,0.02,0.3,0.003
2016-08-12,서대문구,533.0,260152.0,95.7,1.8,5.3,7.1,31.3,0.0,68.6,46.0,23.0,0.026,0.018000000000000002,0.4,0.003
2016-08-12,용산구,222.0,190485.0,95.0,1.8,5.3,7.1,31.3,0.0,68.6,41.0,30.0,0.024,0.022000000000000002,0.4,0.004
2016-08-12,종로구,1003.0,127377.0,95.5,1.8,5.3,7.1,31.3,0.0,68.6,38.0,27.0,0.023,0.02,0.3,0.004
2016-08-12,중구,480.0,103583.0,96.1,1.8,5.3,7.1,31.3,0.0,68.6,45.0,22.0,0.024,,0.4,0.004
2016-08-13,광진구,384.0,306904.0,94.6,2.3,6.4,8.0,31.0,0.0,69.8,41.0,25.0,0.02,0.022,0.6,0.004
2016-08-13,양천구,95.0,410486.0,94.4,2.3,6.4,8.0,31.0,0.0,69.8,33.0,23.0,0.021,0.016,0.3,0.004
2016-08-13,영등포구,881.0,312874.0,93.8,2.3,6.4,8.0,31.0,0.0,69.8,40.0,27.0,0.039,0.017,0.4,0.003
2016-08-13,용산구,242.0,190485.0,95.0,2.3,6.4,8.0,31.0,0.0,69.8,38.0,28.0,0.019,0.016,0.3,0.004
2016-08-13,중구,277.0,103583.0,96.1,2.3,6.4,8.0,31.0,0.0,69.8,36.0,12.0,0.018000000000000002,,0.3,0.004
2016-08-13,동대문구,328.0,296128.0,96.1,2.3,6.4,8.0,31.0,0.0,69.8,35.0,25.0,0.017,0.013999999999999999,0.4,0.005
2016-08-13,성동구,489.0,248667.0,95.2,2.3,6.4,8.0,31.0,0.0,69.8,41.0,27.0,0.017,0.021,0.3,0.006
2016-08-13,마포구,1348.0,319728.0,95.0,2.3,6.4,8.0,31.0,0.0,69.8,37.0,29.0,0.028,0.012,0.6,0.004
2016-08-13,서대문구,428.0,260152.0,95.7,2.3,6.4,8.0,31.0,0.0,69.8,37.0,21.0,0.021,0.014,0.3,0.003
2016-08-13,종로구,687.0,127377.0,95.5,2.3,6.4,8.0,31.0,0.0,69.8,34.0,25.0,0.018000000000000002,0.016,0.2,0.004
2016-08-14,서대문구,469.0,260152.0,95.7,1.5,4.3,6.4,29.5,3.0,78.6,35.0,21.0,0.022,0.014,0.4,0.002
2016-08-14,영등포구,910.0,312874.0,93.8,1.5,4.3,6.4,29.5,3.0,78.6,38.0,28.0,0.017,0.012,0.3,0.003
2016-08-14,중구,280.0,103583.0,96.1,1.5,4.3,6.4,29.5,3.0,78.6,34.0,26.0,0.019,,0.3,0.003
2016-08-14,동대문구,297.0,296128.0,96.1,1.5,4.3,6.4,29.5,3.0,78.6,34.0,28.0,0.017,0.01,0.4,0.004
2016-08-14,광진구,402.0,306904.0,94.6,1.5,4.3,6.4,29.5,3.0,78.6,44.0,28.0,0.016,0.019,0.6,0.003
2016-08-14,성동구,440.0,248667.0,95.2,1.5,4.3,6.4,29.5,3.0,78.6,38.0,27.0,0.017,0.017,0.3,0.006
2016-08-14,종로구,607.0,127377.0,95.5,1.5,4.3,6.4,29.5,3.0,78.6,35.0,28.0,0.019,0.011,0.2,0.004
2016-08-14,마포구,1200.0,319728.0,95.0,1.5,4.3,6.4,29.5,3.0,78.6,38.0,32.0,0.03,0.01,0.5,0.003
2016-08-14,양천구,129.0,410486.0,94.4,1.5,4.3,6.4,29.5,3.0,78.6,36.0,26.0,0.025,0.012,0.3,0.004
2016-08-14,용산구,257.0,190485.0,95.0,1.5,4.3,6.4,29.5,3.0,78.6,37.0,30.0,0.018000000000000002,0.013999999999999999,0.3,0.004
2016-08-15,마포구,1445.0,319728.0,95.0,1.8,5.1,6.4,30.1,0.0,68.6,37.0,27.0,0.035,0.018000000000000002,0.2,0.003
2016-08-15,종로구,751.0,127377.0,95.5,1.8,5.1,6.4,30.1,0.0,68.6,34.0,22.0,0.027000000000000003,0.015,0.3,0.004
2016-08-15,광진구,472.0,306904.0,94.6,1.8,5.1,6.4,30.1,0.0,68.6,40.0,24.0,0.027000000000000003,0.023,0.7,0.004
2016-08-15,양천구,120.0,410486.0,94.4,1.8,5.1,6.4,30.1,0.0,68.6,32.0,20.0,0.042,0.015,0.4,0.004
2016-08-15,중구,348.0,103583.0,96.1,1.8,5.1,6.4,30.1,0.0,68.6,38.0,23.0,0.029,,0.4,0.004
2016-08-15,동대문구,382.0,296128.0,96.1,1.8,5.1,6.4,30.1,0.0,68.6,35.0,23.0,0.026000000000000002,0.015,0.5,0.004
2016-08-15,서대문구,463.0,260152.0,95.7,1.8,5.1,6.4,30.1,0.0,68.6,39.0,18.0,0.031,0.016,0.4,0.002
2016-08-15,성동구,485.0,248667.0,95.2,1.8,5.1,6.4,30.1,0.0,68.6,40.0,25.0,0.024,0.022,0.4,0.005
2016-08-15,영등포구,1166.0,312874.0,93.8,1.8,5.1,6.4,30.1,0.0,68.6,41.0,24.0,0.023,0.016,0.4,0.003
2016-08-15,용산구,301.0,190485.0,95.0,1.8,5.1,6.4,30.1,0.0,68.6,37.0,26.0,0.03,0.019,0.4,0.004
2016-08-16,성동구,586.0,248667.0,95.2,1.6,5.3,7.1,30.5,0.0,65.4,54.0,29.0,0.027000000000000003,0.032,0.5,0.006
2016-08-16,서대문구,525.0,260152.0,95.7,1.6,5.3,7.1,30.5,0.0,65.4,52.0,24.0,0.035,0.021,0.4,0.003
2016-08-16,양천구,142.0,410486.0,94.4,1.6,5.3,7.1,30.5,0.0,65.4,40.0,23.0,0.048,0.025,0.5,0.005
2016-08-16,종로구,1080.0,127377.0,95.5,1.6,5.3,7.1,30.5,0.0,65.4,42.0,28.0,0.027000000000000003,0.027000000000000003,0.4,0.004
2016-08-16,영등포구,1327.0,312874.0,93.8,1.6,5.3,7.1,30.5,0.0,65.4,59.0,32.0,0.031,0.026,0.6,0.004
2016-08-16,광진구,448.0,306904.0,94.6,1.6,5.3,7.1,30.5,0.0,65.4,44.0,29.0,0.035,0.035,0.8,0.005
2016-08-16,동대문구,444.0,296128.0,96.1,1.6,5.3,7.1,30.5,0.0,65.4,48.0,31.0,0.03,0.023,0.6,0.005
2016-08-16,마포구,1661.0,319728.0,95.0,1.6,5.3,7.1,30.5,0.0,65.4,45.0,30.0,0.037000000000000005,0.029,0.3,0.004
2016-08-16,용산구,226.0,190485.0,95.0,1.6,5.3,7.1,30.5,0.0,65.4,42.0,29.0,0.037000000000000005,0.024,0.5,0.005
2016-08-16,중구,508.0,103583.0,96.1,1.6,5.3,7.1,30.5,0.0,65.4,49.0,30.0,0.032,,0.6,0.004
2016-08-17,양천구,104.0,410486.0,94.4,1.7,4.3,6.0,30.4,0.0,64.1,42.0,24.0,0.038,0.028999999999999998,0.5,0.004
2016-08-17,영등포구,1270.0,312874.0,93.8,1.7,4.3,6.0,30.4,0.0,64.1,53.0,29.0,0.038,0.028,0.5,0.003
2016-08-17,동대문구,441.0,296128.0,96.1,1.7,4.3,6.0,30.4,0.0,64.1,36.0,23.0,0.026000000000000002,0.024,0.5,0.004
2016-08-17,종로구,1097.0,127377.0,95.5,1.7,4.3,6.0,30.4,0.0,64.1,35.0,22.0,0.032,0.021,0.3,0.004
2016-08-17,성동구,614.0,248667.0,95.2,1.7,4.3,6.0,30.4,0.0,64.1,44.0,26.0,0.031,0.027000000000000003,0.4,0.006
2016-08-17,서대문구,550.0,260152.0,95.7,1.7,4.3,6.0,30.4,0.0,64.1,44.0,21.0,0.039,0.018000000000000002,0.4,0.002
2016-08-17,용산구,229.0,190485.0,95.0,1.7,4.3,6.0,30.4,0.0,64.1,38.0,26.0,0.037000000000000005,0.024,0.4,0.004
2016-08-17,마포구,1648.0,319728.0,95.0,1.7,4.3,6.0,30.4,0.0,64.1,40.0,27.0,0.04,0.026,0.2,0.002
2016-08-17,광진구,452.0,306904.0,94.6,1.7,4.3,6.0,30.4,0.0,64.1,37.0,24.0,0.036000000000000004,0.031,0.6,0.005
2016-08-17,중구,490.0,103583.0,96.1,1.7,4.3,6.0,30.4,0.0,64.1,44.0,20.0,0.036000000000000004,,0.4,0.004
2016-08-18,서대문구,567.0,260152.0,95.7,1.5,4.4,6.3,29.4,9.5,70.6,60.0,29.0,0.049,0.024,0.4,0.004
2016-08-18,성동구,570.0,248667.0,95.2,1.5,4.4,6.3,29.4,9.5,70.6,58.0,36.0,0.032,0.038,0.5,0.006
2016-08-18,용산구,266.0,190485.0,95.0,1.5,4.4,6.3,29.4,9.5,70.6,50.0,37.0,0.048,0.031,0.5,0.004
2016-08-18,종로구,1114.0,127377.0,95.5,1.5,4.4,6.3,29.4,9.5,70.6,49.0,36.0,0.033,0.034,0.4,0.005
2016-08-18,마포구,1621.0,319728.0,95.0,1.5,4.4,6.3,29.4,9.5,70.6,54.0,37.0,0.047,0.039,0.3,0.004
2016-08-18,동대문구,369.0,296128.0,96.1,1.5,4.4,6.3,29.4,9.5,70.6,54.0,36.0,0.028999999999999998,0.042,0.6,0.005
2016-08-18,영등포구,1375.0,312874.0,93.8,1.5,4.4,6.3,29.4,9.5,70.6,64.0,35.0,0.045,0.03,0.7,0.003
2016-08-18,광진구,436.0,306904.0,94.6,1.5,4.4,6.3,29.4,9.5,70.6,51.0,35.0,0.043,0.035,0.8,0.003
2016-08-18,양천구,121.0,410486.0,94.4,1.5,4.4,6.3,29.4,9.5,70.6,46.0,28.0,0.05,0.031,0.5,0.006
2016-08-18,중구,523.0,103583.0,96.1,1.5,4.4,6.3,29.4,9.5,70.6,58.0,35.0,0.037000000000000005,0.03,0.6,0.005
2016-08-19,광진구,403.0,306904.0,94.6,1.6,3.7,5.2,29.6,1.5,73.7,59.0,42.0,0.038,0.034,0.8,0.004
2016-08-19,동대문구,341.0,296128.0,96.1,1.6,3.7,5.2,29.6,1.5,73.7,59.0,37.0,0.026000000000000002,0.044000000000000004,0.7,0.005
2016-08-19,서대문구,533.0,260152.0,95.7,1.6,3.7,5.2,29.6,1.5,73.7,63.0,34.0,0.049,0.025,0.4,0.003
2016-08-19,용산구,192.0,190485.0,95.0,1.6,3.7,5.2,29.6,1.5,73.7,56.0,41.0,0.04,0.035,0.5,0.005
2016-08-19,마포구,1683.0,319728.0,95.0,1.6,3.7,5.2,29.6,1.5,73.7,59.0,44.0,0.042,0.043,0.4,0.003
2016-08-19,종로구,979.0,127377.0,95.5,1.6,3.7,5.2,29.6,1.5,73.7,54.0,43.0,0.029,0.037000000000000005,0.4,0.005
2016-08-19,중구,457.0,103583.0,96.1,1.6,3.7,5.2,29.6,1.5,73.7,72.0,52.0,0.029,0.042,0.6,0.005
2016-08-19,성동구,561.0,248667.0,95.2,1.6,3.7,5.2,29.6,1.5,73.7,60.0,40.0,0.028,0.04,0.4,0.006
2016-08-19,영등포구,1336.0,312874.0,93.8,1.6,3.7,5.2,29.6,1.5,73.7,72.0,44.0,0.046,0.035,0.7,0.003
2016-08-19,양천구,110.0,410486.0,94.4,1.6,3.7,5.2,29.6,1.5,73.7,56.0,38.0,0.053,0.045,0.6,0.005
2016-08-20,성동구,531.0,248667.0,95.2,2.1,4.1,5.5,30.6,0.0,63.6,32.0,19.0,0.028,0.021,0.3,0.006
2016-08-20,광진구,439.0,306904.0,94.6,2.1,4.1,5.5,30.6,0.0,63.6,28.0,18.0,0.038,0.02,0.6,0.004
2016-08-20,서대문구,512.0,260152.0,95.7,2.1,4.1,5.5,30.6,0.0,63.6,32.0,16.0,0.044,0.018000000000000002,0.4,0.002
2016-08-20,용산구,295.0,190485.0,95.0,2.1,4.1,5.5,30.6,0.0,63.6,29.0,22.0,0.04,0.018000000000000002,0.4,0.004
2016-08-20,중구,273.0,103583.0,96.1,2.1,4.1,5.5,30.6,0.0,63.6,40.0,25.0,0.031,0.026,0.2,0.004
2016-08-20,양천구,163.0,410486.0,94.4,2.1,4.1,5.5,30.6,0.0,63.6,34.0,21.0,0.049,0.027000000000000003,0.5,0.003
2016-08-20,영등포구,1083.0,312874.0,93.8,2.1,4.1,5.5,30.6,0.0,63.6,42.0,24.0,0.043,0.025,0.6,0.002
2016-08-20,동대문구,318.0,296128.0,96.1,2.1,4.1,5.5,30.6,0.0,63.6,33.0,20.0,0.027000000000000003,0.026000000000000002,0.5,0.005
2016-08-20,종로구,800.0,127377.0,95.5,2.1,4.1,5.5,30.6,0.0,63.6,31.0,21.0,0.029,0.022,0.3,0.004
2016-08-20,마포구,1524.0,319728.0,95.0,2.1,4.1,5.5,30.6,0.0,63.6,35.0,24.0,0.04,0.026,0.2,0.003
2016-08-21,양천구,106.0,410486.0,94.4,2.0,4.4,5.6,30.8,0.0,61.5,27.0,15.0,0.055999999999999994,0.017,0.4,0.003
2016-08-21,광진구,444.0,306904.0,94.6,2.0,4.4,5.6,30.8,0.0,61.5,23.0,14.0,0.039,0.019,0.6,0.003
2016-08-21,영등포구,1051.0,312874.0,93.8,2.0,4.4,5.6,30.8,0.0,61.5,32.0,20.0,0.05,0.018000000000000002,0.4,0.002
2016-08-21,성동구,539.0,248667.0,95.2,2.0,4.4,5.6,30.8,0.0,61.5,28.0,16.0,0.034,0.015,0.3,0.006
2016-08-21,종로구,730.0,127377.0,95.5,2.0,4.4,5.6,30.8,0.0,61.5,25.0,15.0,0.037000000000000005,0.014,0.2,0.004
2016-08-21,중구,331.0,103583.0,96.1,2.0,4.4,5.6,30.8,0.0,61.5,33.0,22.0,0.043,0.017,0.1,0.004
2016-08-21,마포구,1409.0,319728.0,95.0,2.0,4.4,5.6,30.8,0.0,61.5,29.0,21.0,0.05,0.017,0.1,0.003
2016-08-21,동대문구,380.0,296128.0,96.1,2.0,4.4,5.6,30.8,0.0,61.5,25.0,17.0,0.035,0.016,0.4,0.005
2016-08-21,용산구,254.0,190485.0,95.0,2.0,4.4,5.6,30.8,0.0,61.5,28.0,18.0,0.047,0.018000000000000002,0.3,0.004
2016-08-21,서대문구,494.0,260152.0,95.7,2.0,4.4,5.6,30.8,0.0,61.5,29.0,16.0,0.048,0.016,0.3,0.003
2016-08-22,마포구,1586.0,319728.0,95.0,1.8,5.0,6.0,30.5,0.0,63.7,29.0,20.0,0.037000000000000005,0.024,0.1,0.002
2016-08-22,용산구,232.0,190485.0,95.0,1.8,5.0,6.0,30.5,0.0,63.7,28.0,20.0,0.043,0.021,0.3,0.004
2016-08-22,중구,484.0,103583.0,96.1,1.8,5.0,6.0,30.5,0.0,63.7,34.0,23.0,0.036000000000000004,0.02,0.1,0.004
2016-08-22,종로구,1150.0,127377.0,95.5,1.8,5.0,6.0,30.5,0.0,63.7,25.0,18.0,0.03,0.021,0.3,0.004
2016-08-22,영등포구,1257.0,312874.0,93.8,1.8,5.0,6.0,30.5,0.0,63.7,37.0,21.0,0.037000000000000005,0.022,0.5,0.002
2016-08-22,서대문구,541.0,260152.0,95.7,1.8,5.0,6.0,30.5,0.0,63.7,30.0,15.0,0.04,0.016,0.4,0.002
2016-08-22,광진구,443.0,306904.0,94.6,1.8,5.0,6.0,30.5,0.0,63.7,25.0,16.0,0.038,0.025,0.6,0.004
2016-08-22,동대문구,425.0,296128.0,96.1,1.8,5.0,6.0,30.5,0.0,63.7,,,,,,
2016-08-22,성동구,577.0,248667.0,95.2,1.8,5.0,6.0,30.5,0.0,63.7,30.0,18.0,0.028,0.026,0.3,0.006999999999999999
2016-08-22,양천구,93.0,410486.0,94.4,1.8,5.0,6.0,30.5,0.0,63.7,29.0,17.0,0.037000000000000005,0.024,0.4,0.003
2016-08-23,중구,468.0,103583.0,96.1,2.0,4.7,6.5,29.3,0.5,67.9,39.0,25.0,0.022,0.028,0.4,0.004
2016-08-23,용산구,210.0,190485.0,95.0,2.0,4.7,6.5,29.3,0.5,67.9,33.0,23.0,0.033,0.024,0.4,0.004
2016-08-23,광진구,366.0,306904.0,94.6,2.0,4.7,6.5,29.3,0.5,67.9,39.0,22.0,0.03,0.034,0.7,0.004
2016-08-23,양천구,86.0,410486.0,94.4,2.0,4.7,6.5,29.3,0.5,67.9,30.0,19.0,0.039,0.028999999999999998,0.4,0.004
2016-08-23,종로구,1031.0,127377.0,95.5,2.0,4.7,6.5,29.3,0.5,67.9,29.0,19.0,0.025,0.029,0.3,0.004
2016-08-23,영등포구,1236.0,312874.0,93.8,2.0,4.7,6.5,29.3,0.5,67.9,41.0,25.0,0.035,0.026,0.5,0.002
2016-08-23,마포구,1368.0,319728.0,95.0,2.0,4.7,6.5,29.3,0.5,67.9,37.0,25.0,0.028,0.035,0.3,0.003
2016-08-23,서대문구,463.0,260152.0,95.7,2.0,4.7,6.5,29.3,0.5,67.9,33.0,17.0,0.032,0.022,0.4,0.002
2016-08-23,성동구,546.0,248667.0,95.2,2.0,4.7,6.5,29.3,0.5,67.9,36.0,19.0,0.021,0.031,0.3,0.006
2016-08-23,동대문구,390.0,296128.0,96.1,2.0,4.7,6.5,29.3,0.5,67.9,53.0,39.0,0.03,0.047,0.6,0.004
