날짜,평균풍속,최대풍속,순간최고풍속,기온평균,강수일강수,습도평균,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2016-09-15,1.5,4.1,5.1,24.2,0.0,72.0,42.0,28.0,0.019,0.025,0.7,0.004
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,43.0,34.0,0.026,0.021,0.3,0.006
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,42.0,35.0,0.031,0.025,0.5,0.005
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,45.0,30.0,0.042,0.023,0.6,0.008
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,49.0,34.0,0.027999999999999997,0.023,0.7,0.006
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,48.0,37.0,0.036000000000000004,0.024,0.7,0.006
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,48.0,36.0,0.04,0.024,0.6,0.006
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,59.0,37.0,0.046,0.019,0.6,0.003
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,51.0,29.0,0.039,0.018000000000000002,0.4,0.006
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,54.0,38.0,0.036000000000000004,0.023,0.5,0.008
2016-09-16,1.4,3.9,5.1,25.1,0.0,68.4,62.0,41.0,0.025,0.025,0.5,0.006999999999999999
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,30.0,19.0,0.048,0.012,0.4,0.002
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,29.0,16.0,0.040999999999999995,0.016,0.4,0.003
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,28.0,19.0,0.036000000000000004,0.013,0.6,0.003
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,26.0,23.0,0.038,0.01,0.3,0.003
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,33.0,23.0,0.032,0.019,0.4,0.005
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,29.0,20.0,0.029,0.011,0.4,0.006999999999999999
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,26.0,20.0,0.025,0.012,0.2,0.004
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,29.0,20.0,0.025,0.015,0.6,0.004
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,30.0,18.0,0.043,0.011,0.3,0.003
2016-09-17,2.5,6.2,9.4,23.6,8.5,69.5,30.0,24.0,0.043,0.012,0.4,0.003
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,24.0,17.0,0.039,0.01,0.3,0.002
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,20.0,14.0,0.037000000000000005,0.006999999999999999,0.3,0.002
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,22.0,14.0,0.03,0.008,0.4,0.006
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,23.0,12.0,0.042,0.011,0.3,0.002
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,20.0,9.0,0.036000000000000004,0.008,0.5,0.003
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,21.0,11.0,0.037000000000000005,0.015,0.3,0.002
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,26.0,15.0,0.032,0.015,0.3,0.004
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,24.0,14.0,0.024,0.013000000000000001,0.5,0.004
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,25.0,13.0,0.045,0.01,0.4,0.002
2016-09-18,2.9,6.8,8.3,23.7,0.0,58.9,21.0,12.0,0.024,0.009000000000000001,0.2,0.003
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,11.0,8.0,0.03,0.009000000000000001,0.2,0.002
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,13.0,6.0,0.018000000000000002,0.018000000000000002,0.5,0.004
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,12.0,1.0,0.027000000000000003,0.012,0.4,0.003
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,18.0,11.0,0.03,0.015,0.3,0.002
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,15.0,6.0,0.022,0.019,0.3,0.004
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,11.0,3.0,0.02,0.012,0.2,0.003
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,14.0,6.0,0.036000000000000004,0.013,0.3,0.002
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,11.0,3.0,0.028999999999999998,0.017,0.3,0.002
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,12.0,5.0,0.035,0.012,0.3,0.002
2016-09-19,3.2,7.5,11.4,22.2,0.0,58.5,13.0,6.0,0.023,0.012,0.3,0.006999999999999999
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,16.0,8.0,0.035,0.014,0.4,0.002
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,18.0,11.0,0.019,0.023,0.6,0.004
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,20.0,10.0,0.036000000000000004,0.016,0.4,0.002
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,21.0,12.0,0.024,0.021,0.3,0.005
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,14.0,7.0,0.03,0.02,0.3,0.003
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,18.0,12.0,0.024,0.017,0.3,0.006999999999999999
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,15.0,7.0,0.022,0.016,0.2,0.003
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,26.0,20.0,0.028999999999999998,0.015,0.1,0.003
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,21.0,12.0,0.033,0.017,0.3,0.002
2016-09-20,2.9,7.5,9.3,21.1,0.0,47.0,15.0,7.0,0.029,0.019,0.3,0.004
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,28.0,18.0,0.024,0.02,0.3,0.004
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,34.0,22.0,0.019,0.027999999999999997,0.7,0.004
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,33.0,18.0,0.035,0.017,0.4,0.003
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,30.0,22.0,0.019,0.025,0.2,0.003
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,36.0,21.0,0.033,0.022,0.5,0.002
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,35.0,21.0,0.027000000000000003,0.028,0.4,0.002
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,28.0,18.0,0.027999999999999997,0.028999999999999998,0.4,0.003
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,30.0,22.0,0.028999999999999998,0.017,0.1,0.002
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,37.0,27.0,0.02,0.028,0.4,0.005
2016-09-21,2.0,4.3,5.7,20.4,0.0,49.8,38.0,24.0,0.02,0.026,0.3,0.005
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,40.0,26.0,0.03,0.031,0.4,0.002
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,40.0,23.0,0.037000000000000005,0.018000000000000002,0.4,0.003
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,35.0,26.0,0.026000000000000002,0.025,0.2,0.003
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,40.0,27.0,0.019,0.034,0.7,0.004
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,45.0,27.0,0.032,0.026,0.5,0.002
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,35.0,27.0,0.021,0.026,0.3,0.003
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,35.0,22.0,0.032,0.03,0.4,0.003
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,45.0,29.0,0.022,0.029,0.4,0.005
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,39.0,25.0,0.022,0.047,0.7,0.003
2016-09-22,1.6,3.6,4.8,21.8,0.0,52.8,42.0,30.0,0.026,0.029,0.5,0.005
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,47.0,29.0,0.042,0.037000000000000005,0.5,0.005
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,53.0,30.0,0.045,0.021,0.4,0.003
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,39.0,28.0,0.011,0.035,0.3,0.003
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,47.0,34.0,0.027999999999999997,0.034,0.2,0.004
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,55.0,36.0,0.024,0.036000000000000004,0.4,0.005
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,44.0,30.0,0.031,0.036000000000000004,0.7,0.003
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,57.0,38.0,0.035,0.034,0.5,0.006
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,49.0,34.0,0.039,0.038,0.6,0.004
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,63.0,38.0,0.037000000000000005,0.033,0.7,0.002
2016-09-23,1.7,3.6,4.7,21.8,0.0,61.1,54.0,34.0,0.023,0.040999999999999995,0.8,0.005
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,64.0,37.0,0.05,0.024,0.5,0.004
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,57.0,42.0,0.037000000000000005,0.038,0.3,0.004
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,69.0,48.0,0.041,0.038,0.6,0.006
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,70.0,44.0,0.043,0.037000000000000005,0.7,0.002
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,58.0,42.0,0.045,0.046,0.6,0.004
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,55.0,34.0,0.05,0.04,0.6,0.005
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,,,,,,
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,66.0,42.0,0.028,0.042,0.5,0.006
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,54.0,38.0,0.045,0.036000000000000004,0.8,0.004
2016-09-24,1.7,5.4,7.3,22.6,0.0,63.2,63.0,43.0,0.03,0.040999999999999995,0.8,0.005
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,61.0,40.0,0.022,0.038,0.5,0.005
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,52.0,40.0,0.025,0.037000000000000005,0.3,0.004
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,56.0,39.0,0.024,0.037000000000000005,0.8,0.005
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,,,,,,
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,52.0,37.0,0.034,0.04,0.8,0.004
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,46.0,30.0,0.04,0.034,0.5,0.004
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,45.0,32.0,0.03,0.028999999999999998,0.4,0.004
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,56.0,35.0,0.041,0.029,0.7,0.002
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,56.0,38.0,0.03,0.034,0.6,0.006
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,49.0,34.0,0.033,0.039,0.6,0.004
2016-09-25,1.4,4.6,5.9,23.4,0.0,63.6,49.0,28.0,0.039,0.02,0.4,0.004
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,,,,,,
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,39.0,23.0,0.017,0.048,0.5,0.003
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,43.0,32.0,0.017,0.037000000000000005,0.4,0.004
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,51.0,33.0,0.009000000000000001,0.046,0.5,0.005
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,45.0,30.0,0.013000000000000001,0.042,0.8,0.005
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,49.0,28.0,0.02,0.033,0.5,0.002
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,42.0,30.0,0.023,0.037000000000000005,0.8,0.004
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,42.0,26.0,0.02,0.045,0.6,0.003
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,50.0,33.0,0.013,0.043,0.6,0.005
2016-09-26,1.8,5.2,6.9,23.9,0.0,64.7,43.0,23.0,0.028,0.022,0.4,0.003
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,35.0,22.0,0.008,0.044,0.6,0.003
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,,,,,,
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,33.0,18.0,0.014,0.022,0.4,0.003
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,36.0,24.0,0.005,0.039,0.5,0.004
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,35.0,23.0,0.006,0.042,0.8,0.005
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,31.0,19.0,0.006999999999999999,0.046,0.6,0.003
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,33.0,26.0,0.006,0.036000000000000004,0.5,0.004
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,32.0,20.0,0.011,0.035,0.8,0.004
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,37.0,28.0,0.006999999999999999,0.033,0.6,0.005
2016-09-27,1.5,4.7,6.2,21.3,14.0,84.0,42.0,25.0,0.01,0.032,0.7,0.002
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,35.0,23.0,0.006,0.036000000000000004,0.8,0.004
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,31.0,17.0,0.013000000000000001,0.028999999999999998,0.5,0.003
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,34.0,20.0,0.004,0.036000000000000004,0.5,0.004
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,,,,,,
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,33.0,19.0,0.013,0.03,0.5,0.003
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,34.0,20.0,0.01,0.033,0.7,0.005
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,35.0,22.0,0.012,0.023,0.5,0.005
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,34.0,21.0,0.013000000000000001,0.023,0.4,0.005
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,34.0,24.0,0.006999999999999999,0.027999999999999997,0.5,0.003
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,33.0,16.0,0.015,0.018000000000000002,0.4,0.002
2016-09-28,1.3,3.4,4.3,20.8,0.5,86.7,37.0,20.0,0.013,0.024,0.6,0.002
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,,,,,,
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,11.0,2.0,0.019,0.015,0.4,0.004
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,18.0,8.0,0.013999999999999999,0.017,0.3,0.004
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,17.0,7.0,0.01,0.021,0.5,0.005
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,12.0,6.0,0.011000000000000001,0.019,0.6,0.004
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,14.0,8.0,0.016,0.013999999999999999,0.3,0.003
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,18.0,7.0,0.017,0.016,0.5,0.002
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,15.0,5.0,0.013000000000000001,0.022000000000000002,0.4,0.003
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,17.0,5.0,0.016,0.02,0.4,0.002
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,14.0,5.0,0.019,0.014,0.4,0.002
2016-09-29,2.8,5.6,8.7,20.8,0.0,66.6,13.0,7.0,0.012,0.018000000000000002,0.3,0.003
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,,,,,,
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,31.0,15.0,0.006999999999999999,0.034,0.4,0.004
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,30.0,14.0,0.013000000000000001,0.028999999999999998,0.4,0.004
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,28.0,11.0,0.01,0.028999999999999998,0.3,0.004
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,26.0,12.0,0.012,0.032,0.5,0.004
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,30.0,13.0,0.014,0.02,0.4,0.003
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,38.0,17.0,0.013,0.027000000000000003,0.6,0.002
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,31.0,13.0,0.013,0.036000000000000004,0.5,0.003
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,30.0,15.0,0.01,0.033,0.7,0.005
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,28.0,11.0,0.013000000000000001,0.036000000000000004,0.4,0.003
2016-09-30,1.4,3.4,4.1,21.2,0.0,68.3,34.0,17.0,0.011,0.028,0.5,0.005
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,52.0,30.0,0.009000000000000001,0.045,0.5,0.005
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,40.0,21.0,0.015,0.035,0.6,0.004
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,45.0,26.0,0.006999999999999999,0.04,0.5,0.004
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,,,,,,
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,53.0,31.0,0.008,0.039,0.7,0.005
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,43.0,27.0,0.011000000000000001,0.034,0.4,0.004
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,45.0,25.0,0.011000000000000001,0.04,0.8,0.005
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,54.0,28.0,0.016,0.032,0.7,0.002
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,44.0,25.0,0.012,0.049,0.6,0.003
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,46.0,27.0,0.012,0.036000000000000004,0.5,0.005
2016-10-01,1.5,3.5,5.2,21.5,0.0,73.2,47.0,21.0,0.014,0.025,0.5,0.003
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,27.0,18.0,0.012,0.025,0.4,0.003
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,27.0,17.0,0.008,0.025,0.4,0.003
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,30.0,17.0,0.006999999999999999,0.031,0.4,0.004
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,31.0,15.0,0.016,0.02,0.6,0.002
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,26.0,14.0,0.014,0.024,0.5,0.004
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,27.0,18.0,0.016,0.021,0.4,0.005
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,29.0,16.0,0.006999999999999999,0.03,0.7,0.004
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,32.0,19.0,0.006,0.027000000000000003,0.6,0.005
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,,,,,,
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,28.0,12.0,0.019,0.016,0.4,0.002
2016-10-02,1.9,5.1,6.8,19.5,13.0,85.8,29.0,15.0,0.013,0.029,0.5,0.003
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,16.0,9.0,0.016,0.018000000000000002,0.6,0.004
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,16.0,6.0,0.023,0.021,0.5,0.005
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,16.0,8.0,0.013999999999999999,0.021,0.3,0.004
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,20.0,9.0,0.022,0.018000000000000002,0.5,0.002
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,18.0,8.0,0.017,0.019,0.4,0.004
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,18.0,9.0,0.02,0.015,0.4,0.005
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,15.0,7.0,0.023,0.014,0.4,0.002
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,16.0,9.0,0.012,0.025,0.4,0.003
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,19.0,12.0,0.017,0.019,0.3,0.003
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,,,,,,
2016-10-03,1.5,7.8,11.0,23.9,6.5,75.4,19.0,7.0,0.02,0.022,0.4,0.003
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,30.0,13.0,0.023,0.029,0.5,0.003
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,33.0,15.0,0.012,0.032,0.4,0.004
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,,,,,,
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,29.0,13.0,0.023,0.019,0.3,0.004
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,34.0,15.0,0.024,0.023,0.5,0.002
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,30.0,12.0,0.028,0.016,0.4,0.003
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,26.0,12.0,0.021,0.022,0.4,0.002
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,36.0,19.0,0.015,0.026,0.5,0.005
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,27.0,16.0,0.023,0.018000000000000002,0.3,0.003
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,31.0,15.0,0.017,0.024,0.4,0.004
2016-10-04,2.5,6.3,7.9,22.3,0.0,65.0,31.0,15.0,0.013999999999999999,0.028999999999999998,0.7,0.004
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,33.0,14.0,0.029,0.018000000000000002,0.4,0.002
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,29.0,13.0,0.019,0.022000000000000002,0.3,0.004
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,27.0,12.0,0.019,0.023,0.3,0.003
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,,,,,,
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,32.0,14.0,0.026000000000000002,0.021,0.4,0.004
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,25.0,8.0,0.028,0.019,0.5,0.003
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,,,,,,
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,27.0,11.0,0.027000000000000003,0.023,0.4,0.003
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,26.0,15.0,0.023,0.02,0.3,0.003
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,27.0,10.0,0.033,0.014,0.4,0.003
2016-10-05,2.4,5.6,8.4,21.9,0.0,64.9,26.0,12.0,0.017,0.023,0.7,0.004
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,39.0,21.0,0.019,0.025,0.4,0.003
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,39.0,18.0,0.024,0.027000000000000003,0.5,0.005
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,40.0,14.0,0.028,0.016,0.4,0.003
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,34.0,16.0,0.029,0.017,0.3,0.001
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,39.0,18.0,0.023,0.021,0.4,0.005
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,41.0,19.0,0.015,0.031,0.4,0.003
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,37.0,16.0,0.017,0.025,0.4,0.004
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,44.0,17.0,0.024,0.021,0.6,0.002
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,35.0,16.0,0.023,0.025,0.5,0.003
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,,,,,,
2016-10-06,1.6,4.2,5.1,19.3,0.0,62.4,39.0,18.0,0.017,0.026000000000000002,0.6,0.004
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,27.0,12.0,0.012,0.027000000000000003,0.3,0.003
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,31.0,13.0,0.024,0.018000000000000002,0.6,0.002
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,27.0,11.0,0.018000000000000002,0.025,0.5,0.003
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,23.0,14.0,0.018000000000000002,0.021,0.3,0.003
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,23.0,9.0,0.02,0.023,0.4,0.004
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,,,,,,
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,26.0,12.0,0.012,0.027000000000000003,0.3,0.004
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,25.0,9.0,0.026,0.015,0.4,0.002
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,25.0,11.0,0.021,0.023,0.3,0.005
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,24.0,11.0,,,,
2016-10-07,2.2,5.4,8.3,20.2,1.0,70.1,29.0,14.0,0.012,0.027000000000000003,0.4,0.003
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,18.0,9.0,,,,
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,24.0,10.0,0.028,0.019,0.5,0.003
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,,,,,,
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,22.0,12.0,0.026000000000000002,0.019,0.4,0.005
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,19.0,7.0,0.031,0.016,0.4,0.004
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,20.0,11.0,0.021,0.018000000000000002,0.3,0.004
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,21.0,11.0,0.02,0.02,0.3,0.003
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,26.0,12.0,0.031,0.015,0.6,0.002
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,21.0,11.0,0.022000000000000002,0.016,0.3,0.004
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,17.0,13.0,0.024,0.018000000000000002,0.3,0.003
2016-10-08,2.5,7.3,11.8,17.9,6.0,69.7,20.0,9.0,0.031,0.014,0.4,0.003
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,15.0,7.0,,,,
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,18.0,9.0,0.023,0.015,0.3,0.004
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,20.0,8.0,0.027000000000000003,0.015,0.4,0.003
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,19.0,9.0,0.02,0.013000000000000001,0.3,0.003
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,20.0,8.0,0.03,0.013,0.4,0.003
2016-10-09,2.1,4.8,6.7,12.4,0.0,48.4,,,,,,
