날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2016-06-13,77,42,0.029,0.036,0.7,0.004
2016-06-14,57,31,0.034,0.04,0.6,0.005
2016-06-15,41,22,0.023,0.031,0.5,0.003
2016-06-16,32,16,0.042,0.021,0.4,0.004
2016-06-17,59,36,0.052,0.029,0.6,0.004
2016-06-18,66,44,0.045,0.038,0.7,0.005
2016-06-19,44,27,0.035,0.029,0.5,0.004
2016-06-20,55,34,0.041,0.034,0.6,0.004
2016-06-21,66,43,0.046,0.048,0.7,0.005
2016-06-22,80,50,0.037,0.039,0.7,0.003
2016-06-23,45,28,0.036,0.03,0.5,0.004
2016-06-24,82,47,0.028,0.034,0.5,0.004
2016-06-25,35,18,0.037,0.026,0.5,0.003
2016-06-26,35,19,0.037,0.024,0.4,0.005
2016-06-27,35,20,0.031,0.037,0.5,0.005
2016-06-28,70,47,0.038,0.041,0.6,0.004
2016-06-29,36,25,0.036,0.035,0.5,0.003
2016-06-30,37,26,0.027,0.025,0.5,0.004
2016-07-01,26,15,0.015,0.03,0.5,0.004
2016-07-02,16,9,0.027,0.022,0.4,0.003
2016-07-03,42,31,0.037,0.022,0.5,0.003
2016-07-04,23,16,0.022,0.021,0.5,0.003
2016-07-05,16,10,0.01,0.022,0.4,0.005
2016-07-06,20,10,0.021,0.029,0.5,0.004
2016-07-07,50,33,0.022,0.047,0.7,0.004
2016-07-08,69,43,0.036,0.034,0.6,0.003
2016-07-09,39,22,0.024,0.032,0.6,0.004
2016-07-10,39,25,0.029,0.037,0.6,0.005
2016-07-11,62,44,0.042,0.037,0.7,0.004
2016-07-12,54,40,0.025,0.037,0.6,0.005
2016-07-13,36,19,0.012,0.033,0.5,0.005
2016-07-14,28,17,0.025,0.025,0.4,0.004
2016-07-15,17,7,0.021,0.022,0.4,0.003
2016-07-16,9,2,0.017,0.017,0.5,0.004
2016-07-17,16,7,0.019,0.018,0.5,0.004
2016-07-18,33,18,0.014,0.032,0.6,0.003
2016-07-19,37,19,0.03,0.031,0.6,0.003
2016-07-20,36,21,0.037,0.024,0.5,0.004
2016-07-21,30,18,0.032,0.028,0.5,0.004
2016-07-22,32,21,0.035,0.028,0.5,0.004
2016-07-23,42,27,0.025,0.033,0.5,0.004
2016-07-24,52,33,0.015,0.025,0.5,0.004
2016-07-25,60,39,0.018,0.028,0.5,0.004
2016-07-26,47,29,0.012,0.025,0.5,0.004
2016-07-27,46,29,0.013,0.024,0.6,0.003
2016-07-28,66,46,0.033,0.026,0.7,0.003
2016-07-29,61,37,0.018,0.039,0.9,0.003
2016-07-30,55,39,0.029,0.027,0.7,0.004
2016-07-31,50,32,0.019,0.024,0.6,0.004
2016-08-01,41,26,0.018,0.029,0.6,0.005
2016-08-02,30,17,0.013,0.028,0.6,0.004
2016-08-03,29,16,0.027,0.029,0.6,0.004
2016-08-04,31,17,0.026,0.026,0.6,0.004
2016-08-05,36,21,0.033,0.033,0.7,0.003
2016-08-06,59,28,0.05,0.034,0.9,0.004
2016-08-07,36,23,0.038,0.027,0.7,0.004
2016-08-08,45,22,0.026,0.033,0.7,0.004
2016-08-09,32,21,0.034,0.03,0.7,0.003
2016-08-10,99,62,0.036,0.039,0.8,0.004
2016-08-11,33,18,0.026,0.033,0.7,0.005
2016-08-12,44,26,0.021,0.033,0.7,0.004
2016-08-13,41,25,0.02,0.022,0.6,0.004
2016-08-14,44,28,0.016,0.019,0.6,0.003
2016-08-15,40,24,0.027,0.023,0.7,0.004
2016-08-16,44,29,0.035,0.035,0.8,0.005
2016-08-17,37,24,0.036,0.031,0.6,0.005
2016-08-18,51,35,0.043,0.035,0.8,0.003
2016-08-19,59,42,0.038,0.034,0.8,0.004
2016-08-20,28,18,0.038,0.02,0.6,0.004
2016-08-21,23,14,0.039,0.019,0.6,0.003
2016-08-22,25,16,0.038,0.025,0.6,0.004
2016-08-23,39,22,0.03,0.034,0.7,0.004
2016-08-24,46,24,0.03,0.036,0.7,0.004
2016-08-25,36,20,0.022,0.03,0.6,0.004
2016-08-26,12,4,0.027,0.015,0.5,0.003
2016-08-27,12,2,0.028,0.013,0.4,0.004
2016-08-28,8,2,0.023,0.009,0.5,0.005
2016-08-29,15,4,0.019,0.02,0.5,0.004
2016-08-30,24,6,0.019,0.019,0.5,0.005
2016-08-31,18,5,0.016,0.023,0.6,0.005
2016-09-01,60,35,0.038,0.035,0.9,0.004
2016-09-02,32,22,0.04,0.021,0.5,0.004
2016-09-03,20,10,0.028,0.028,0.7,0.003
2016-09-04,18,8,0.024,0.018,0.7,0.003
2016-09-05,28,15,0.024,0.029,0.7,0.003
2016-09-06,56,37,0.023,0.041,0.9,0.004
2016-09-07,74,56,0.024,0.042,0.9,0.004
2016-09-08,46,31,0.019,0.043,0.8,0.004
2016-09-09,35,22,0.024,0.028,0.7,0.003
2016-09-10,35,24,0.033,0.026,0.7,0.004
2016-09-11,35,26,0.037,0.02,0.7,0.003
2016-09-12,26,14,0.023,0.019,0.6,0.003
2016-09-13,13,7,0.024,0.021,0.5,0.003
2016-09-14,27,19,0.033,0.023,0.6,0.003
2016-09-15,39,27,0.026,0.026,0.7,0.003
2016-09-16,48,37,0.036,0.024,0.7,0.006
2016-09-17,28,19,0.036,0.013,0.6,0.003
2016-09-18,20,9,0.036,0.008,0.5,0.003
2016-09-19,12,1,0.027,0.012,0.4,0.003
2016-09-20,15,7,0.029,0.019,0.3,0.004
2016-09-21,28,18,0.024,0.02,0.3,0.004
2016-09-22,39,25,0.022,0.047,0.7,0.003
2016-09-23,44,30,0.031,0.036,0.7,0.003
2016-09-24,54,38,0.045,0.036,0.8,0.004
2016-09-25,52,37,0.034,0.04,0.8,0.004
2016-09-26,42,30,0.023,0.037,0.8,0.004
2016-09-27,32,20,0.011,0.035,0.8,0.004
2016-09-28,34,20,0.01,0.033,0.7,0.005
2016-09-29,11,2,0.019,0.015,0.4,0.004
2016-09-30,26,12,0.012,0.032,0.5,0.004
2016-10-01,40,21,0.015,0.035,0.6,0.004
2016-10-02,26,14,0.014,0.024,0.5,0.004
2016-10-03,16,6,0.023,0.021,0.5,0.005
2016-10-04,26,12,0.021,0.022,0.4,0.002
2016-10-05,25,8,0.028,0.019,0.5,0.003
2016-10-06,39,18,0.024,0.027,0.5,0.005
2016-10-07,23,9,0.02,0.023,0.4,0.004
2016-10-08,19,7,0.031,0.016,0.4,0.004
2016-10-09,17,5,0.029,0.011,0.3,0.004
2016-10-10,24,5,0.018,0.028,0.4,0.004
2016-10-11,42,19,0.015,0.043,0.5,0.005
2016-10-12,55,31,0.027,0.028,0.5,0.004
2016-10-13,41,20,0.013,0.042,0.5,0.005
2016-10-14,68,44,0.012,0.056,0.7,0.005
2016-10-15,75,54,0.019,0.047,0.7,0.005
2016-10-16,51,37,0.015,0.033,0.6,0.003
2016-10-17,48,32,0.018,0.035,0.5,0.004
2016-10-18,53,29,0.013,0.044,0.7,0.004
2016-10-19,63,37,0.021,0.05,0.7,0.006
2016-10-20,67,44,0.026,0.043,0.6,0.004
2016-10-21,20,7,0.026,0.021,0.4,0.003
2016-10-22,27,13,0.025,0.024,0.4,0.003
2016-10-23,10,2,0.028,0.013,0.3,0.003
2016-10-24,16,3,0.023,0.021,0.4,0.004
2016-10-25,16,5,0.013,0.029,0.5,0.004
2016-10-26,38,19,0.006,0.037,0.7,0.004
2016-10-27,42,21,0.01,0.032,0.6,0.004
2016-10-28,33,13,0.019,0.026,0.4,0.004
2016-10-29,34,13,0.025,0.02,0.4,0.004
2016-10-30,25,8,0.015,0.03,0.4,0.004
2016-10-31,30,14,0.011,0.035,0.5,0.005
2016-11-01,23,9,0.023,0.022,0.3,0.003
2016-11-02,38,18,0.011,0.04,0.5,0.005
2016-11-03,43,26,0.012,0.047,0.6,0.005
